genename.genes	logFC	logCPM	LR	PValue	qvalue
Mgat2	0.435039221434512	6.47368461654925	9.97582459834952	0.00158608947443757	0.0125476548319255
Mgll	-0.605772814233828	6.69647918806967	10.4728499852929	0.00121141689602803	0.0101314362293611
Mgst1	-0.463569332486443	6.59742074358137	8.0439770186433	0.0045655193132753	0.028761478325387
Micall1	1.41359861271189	8.11281596151954	86.3918088617997	1.4759498362365e-20	7.8148029662446e-18
Mina	0.572267608830847	4.6544151280376	13.1936132666263	0.000280904780262278	0.00321693566939177
Minpp1	0.431714604748492	5.29271149672825	14.1057029592518	0.000172819020923573	0.00217742174917757
Mipep	0.353444378303397	4.6432334679222	8.14774609773844	0.00431147149635299	0.0273782133454877
Mitf	-0.860989121994018	5.94657094983349	22.0796762574803	2.61564430410355e-06	6.74787680216413e-05
Mki67ip	0.50691983929391	6.23772997464402	12.2870110517566	0.000456121636871594	0.00464279585901144
Mkrn1	-0.487366607401828	5.93160013485675	19.4456752849088	1.03501932156057e-05	0.000215714711085885
Mlec	0.816341387962167	8.04371903769569	50.3548063418392	1.28315449402705e-12	1.88972116809096e-10
Mlf1	-1.05234890239959	0.206164345767061	9.17866958102883	0.00244851944016284	0.0176271205277893
Mlf2	0.300952120876429	7.22121313712448	9.35708376485116	0.00222125286503422	0.0163780574312437
Mlst8	0.884323676345695	4.57833045009287	49.9147631287575	1.60571949556699e-12	2.31870065859862e-10
Mlx	0.371970577297414	5.41939569191664	10.2430341638379	0.00137201722124207	0.0111843544596705
Mmachc	0.509993950253616	3.59489457564665	10.8627892286838	0.000981158079653201	0.00859015487217634
Mme	1.59296812480655	6.76731154168409	55.3379597543631	1.01489620703296e-13	1.91264930949144e-11
Mmgt1	0.4835259965476	5.85569165329479	15.1971740302534	9.68482460385702e-05	0.00136310841481375
Mmp10	-3.65523556305565	1.62634836125037	61.8686999913297	3.67139203989549e-15	9.38441565324092e-13
Mmp11	-1.36086211873777	6.10201909070331	27.2656965595227	1.7732967864522e-07	6.79525843977172e-06
Mmp19	1.28995543645922	7.24185650300238	12.4258407502745	0.000423433871406567	0.00438376277110765
Mmp7	-5.20422568618789	-1.41126569482891	19.7122356979907	9.002312278355e-06	0.000191572651144554
Mmp8	-3.24075403178217	-0.94076341559867	13.1064200960449	0.000294285508916695	0.003331143875144
Mmrn2	-0.504166135911844	5.89782888686513	9.5414827773788	0.0020087939448549	0.0151529338235816
Mob1a	0.313580522344688	7.79667350471248	8.06054997994984	0.00452394491238492	0.0285319021445309
Mob1b	0.548177361773677	6.2969926966347	11.9698441119194	0.000540684645472881	0.00533203775876982
Mob2	-0.436363227355685	5.2391347046921	12.6757926020497	0.000370420157767144	0.00397942196542306
Mocos	-0.703422340251321	3.03773210286263	12.8073277095647	0.00034526437643279	0.00376556606332142
Mogat2	-1.00480140226438	0.835346207140861	9.7726990459999	0.00177122244922024	0.0136790140924975
Morc4	0.461509956614199	3.97021384541076	8.46455541313561	0.0036213375519601	0.0239462297395258
Morf4l2	0.500443171067545	7.9782522913995	12.6856771481037	0.000368467129575251	0.00396226887209595
