genename.genes	logFC	logCPM	LR	PValue	qvalue
Ctdspl	-0.795438855464446	5.45860992311551	34.918644469831	3.43773153380816e-09	1.4125697311313e-08
Ctdspl2	0.390195703093693	5.53520399668618	7.44657920984023	0.00635571283911193	0.013501943266734
Ctf1	-1.00576762121423	2.77453541605318	13.831309300574	0.000199975980167895	0.000516560093736049
Ctgf	-0.862495377887288	6.31776749476989	9.93390882644096	0.00162261594875837	0.00375020919590429
Ctla2a	-0.713997286467706	8.86445455330725	6.92410141719135	0.00850417118944658	0.0176942139699582
Ctnna1	0.93542522266202	8.48906836669603	71.8903565579277	2.27492998772232e-17	1.82569083605085e-16
Ctnnb1	0.277048401102199	9.60239003682513	5.65050052054788	0.017450390643063	0.0343843511536803
Ctnnbl1	0.822864039667118	5.29330260895275	53.5607557335034	2.50718012216456e-13	1.44854953381906e-12
Ctnnd1	0.391775510484771	8.2768652645316	11.3691670290204	0.000746733585418558	0.00181029777308818
Ctnnd2	-0.8622997288266	1.8340067949839	5.0739465377243	0.0242880266020904	0.0466382122076924
Ctns	-1.20565427442813	4.8705548418721	95.2985575569951	1.63732406442833e-22	1.9471022751207e-21
Ctps	2.85918918780174	6.95521488720927	269.102739874659	1.78018185210147e-60	4.30300913337311e-58
Ctps2	-1.38565202243066	5.51135581237132	108.929611101792	1.68152472724923e-25	2.49457951197921e-24
Ctr9	1.62924633172523	7.12046538610916	206.948894789274	6.36140714134629e-47	4.9290931013679e-45
Ctsa	-1.11904742393658	7.32395541394473	67.1169372024949	2.55870678736059e-16	1.89352817095923e-15
Ctsb	2.08752265768745	10.4502413828635	61.2260533138207	5.08837087295965e-15	3.38483970903012e-14
Ctsc	-0.574507864069576	5.04029104548575	5.46451114974978	0.0194064821334845	0.0379061352379823
Ctsf	-3.14977497181977	6.06307302600773	280.260682032304	6.58853868501425e-63	2.15464593054922e-60
Ctsh	-0.735723872191108	5.91905720220648	25.4183244755988	4.61513394482607e-07	1.55502043431882e-06
Ctsk	-1.06542750037754	4.27686220285655	5.19831781744526	0.0226087574022139	0.0437004386884341
Ctso	-1.94346827979794	5.79575851611772	150.398790173327	1.41838600511148e-34	4.24523122229733e-33
Ctsw	-0.814128525829286	2.05474507573117	9.20421477793778	0.00241458545384591	0.00544745372046519
Cttn	0.409381739258832	7.86322528053424	15.6613569764608	7.57562817418469e-05	0.000204499659307501
Cttnbp2	-1.24324941053585	4.77774261413196	69.1400629535257	9.17132950135582e-17	7.02314137228481e-16
Cttnbp2nl	0.301716106455316	6.13634331736107	6.88180887331637	0.00870773924576332	0.0180889962958697
Ctu1	0.817330473214927	4.42047048810379	30.5492698793171	3.25494341774132e-08	1.22517656946059e-07
Ctu2	2.46882722786182	5.46018403805321	241.164628501131	2.19162899526284e-54	3.24916303977701e-52
Ctxn1	-2.22347073751908	5.68863343190378	107.052988043609	4.33424542110951e-25	6.2143745760563e-24
Cubn	-1.36442613054265	-0.246128819422746	11.0729713444825	0.000875952012843125	0.0021054281086906
Cuedc1	-0.479884137426001	6.10688770775834	13.2299908082366	0.000275505162486244	0.000701073784571357
Cuedc2	-0.467125850145992	5.91042659801302	15.0021598633594	0.000107388197438196	0.000285282371834978
